transaction_id,date,selling_entity_id,selling_entity_name,buying_entity_id,buying_entity_name,description,amount,gl_account
IC-202601-403,2026-01-16,logisticspro,LogisticsPro,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,219484.17752533115,5000
IC-202601-404,2026-01-20,logisticspro,LogisticsPro,precisionmfg_inc,PrecisionMfg Inc,Software Licenses,11079.40551942011,7000
IC-202601-405,2026-01-03,dataanalytics_corp,DataAnalytics Corp,industrialsupply_co,IndustrialSupply Co,Management Fees,14261.467744334877,7000
IC-202601-406,2026-01-06,retailco,RetailCo,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,77362.87372693472,6500
IC-202601-407,2026-01-04,industrialsupply_co,IndustrialSupply Co,logisticspro,LogisticsPro,Inventory/Supplies,240895.02661883828,5000
IC-202601-408,2026-01-21,ecopackaging_ltd,EcoPackaging Ltd,dataanalytics_corp,DataAnalytics Corp,Software Licenses,21827.499322719923,7000
IC-202601-409,2026-01-15,retailco,RetailCo,healthservices_plus,HealthServices Plus,Management Fees,19699.185255824697,7000
IC-202601-410,2026-01-10,logisticspro,LogisticsPro,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,95109.57391274515,6500
IC-202601-411,2026-01-15,logisticspro,LogisticsPro,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,90307.58739753335,5000
IC-202601-412,2026-01-10,techforge_saas,TechForge SaaS,precisionmfg_inc,PrecisionMfg Inc,Software Licenses,18250.47820767408,7000
IC-202601-413,2026-01-25,ecopackaging_ltd,EcoPackaging Ltd,retailco,RetailCo,Management Fees,15857.061665956,7000
IC-202601-414,2026-01-06,precisionmfg_inc,PrecisionMfg Inc,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,87355.09045139886,6500
IC-202601-415,2026-01-20,healthservices_plus,HealthServices Plus,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,109228.6328802841,5000
IC-202601-416,2026-01-16,logisticspro,LogisticsPro,techforge_saas,TechForge SaaS,Software Licenses,15655.185452869488,7000
IC-202601-417,2026-01-23,techforge_saas,TechForge SaaS,healthservices_plus,HealthServices Plus,Management Fees,25648.13766857701,7000
IC-202601-418,2026-01-25,precisionmfg_inc,PrecisionMfg Inc,dataanalytics_corp,DataAnalytics Corp,Shared Services,83137.56731420755,6500
IC-202601-419,2026-01-26,ecopackaging_ltd,EcoPackaging Ltd,retailco,RetailCo,Inventory/Supplies,178263.77603263766,5000
IC-202601-420,2026-01-28,precisionmfg_inc,PrecisionMfg Inc,techforge_saas,TechForge SaaS,Software Licenses,8375.07615533546,7000
IC-202601-421,2026-01-17,dataanalytics_corp,DataAnalytics Corp,logisticspro,LogisticsPro,Management Fees,43134.76028920791,7000
IC-202601-422,2026-01-14,precisionmfg_inc,PrecisionMfg Inc,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,26079.09215164333,6500
IC-202601-423,2026-01-21,dataanalytics_corp,DataAnalytics Corp,techforge_saas,TechForge SaaS,Inventory/Supplies,147020.5967878131,5000
IC-202601-424,2026-01-24,precisionmfg_inc,PrecisionMfg Inc,techforge_saas,TechForge SaaS,Software Licenses,11736.580066304576,7000
IC-202601-425,2026-01-12,industrialsupply_co,IndustrialSupply Co,precisionmfg_inc,PrecisionMfg Inc,Management Fees,20427.08507337946,7000
IC-202601-426,2026-01-23,healthservices_plus,HealthServices Plus,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,68621.85791019216,6500
IC-202601-427,2026-01-07,dataanalytics_corp,DataAnalytics Corp,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,238892.50150210815,5000
IC-202601-428,2026-01-10,ecopackaging_ltd,EcoPackaging Ltd,industrialsupply_co,IndustrialSupply Co,Software Licenses,18459.40807859787,7000
IC-202601-429,2026-01-19,industrialsupply_co,IndustrialSupply Co,logisticspro,LogisticsPro,Management Fees,43247.518240657795,7000
IC-202601-430,2026-01-18,precisionmfg_inc,PrecisionMfg Inc,retailco,RetailCo,Shared Services,98443.25189445549,6500
IC-202601-431,2026-01-18,logisticspro,LogisticsPro,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,233618.9586401078,5000
IC-202601-432,2026-01-27,retailco,RetailCo,healthservices_plus,HealthServices Plus,Software Licenses,23691.311494142774,7000
IC-202601-433,2026-01-13,ecopackaging_ltd,EcoPackaging Ltd,healthservices_plus,HealthServices Plus,Management Fees,42780.92488383746,7000
IC-202601-434,2026-01-19,retailco,RetailCo,logisticspro,LogisticsPro,Shared Services,71974.46703563072,6500
IC-202601-435,2026-01-15,precisionmfg_inc,PrecisionMfg Inc,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,77763.33644866418,5000
IC-202601-436,2026-01-26,healthservices_plus,HealthServices Plus,dataanalytics_corp,DataAnalytics Corp,Software Licenses,19425.710971956516,7000
IC-202601-437,2026-01-04,retailco,RetailCo,logisticspro,LogisticsPro,Management Fees,10747.538199187355,7000
IC-202601-438,2026-01-06,retailco,RetailCo,industrialsupply_co,IndustrialSupply Co,Shared Services,68433.32674813992,6500
IC-202601-439,2026-01-20,healthservices_plus,HealthServices Plus,precisionmfg_inc,PrecisionMfg Inc,Inventory/Supplies,76583.69908027058,5000
IC-202601-440,2026-01-17,logisticspro,LogisticsPro,techforge_saas,TechForge SaaS,Software Licenses,17045.5496099954,7000
IC-202601-441,2026-01-18,dataanalytics_corp,DataAnalytics Corp,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,39843.4529128651,7000
IC-202601-442,2026-01-13,techforge_saas,TechForge SaaS,precisionmfg_inc,PrecisionMfg Inc,Shared Services,72980.00571045202,6500
IC-202601-443,2026-01-25,industrialsupply_co,IndustrialSupply Co,precisionmfg_inc,PrecisionMfg Inc,Inventory/Supplies,189718.28371730467,5000
IC-202601-444,2026-01-25,dataanalytics_corp,DataAnalytics Corp,techforge_saas,TechForge SaaS,Software Licenses,22096.331291382357,7000
IC-202601-445,2026-01-07,healthservices_plus,HealthServices Plus,precisionmfg_inc,PrecisionMfg Inc,Management Fees,38420.42598124365,7000
IC-202601-446,2026-01-21,ecopackaging_ltd,EcoPackaging Ltd,logisticspro,LogisticsPro,Shared Services,63463.17240322598,6500
IC-202601-447,2026-01-22,precisionmfg_inc,PrecisionMfg Inc,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,211750.19396880656,5000
IC-202601-448,2026-01-20,dataanalytics_corp,DataAnalytics Corp,logisticspro,LogisticsPro,Software Licenses,15370.948620880254,7000
IC-202601-449,2026-01-24,precisionmfg_inc,PrecisionMfg Inc,logisticspro,LogisticsPro,Management Fees,16397.161543053568,7000
IC-202601-450,2026-01-05,logisticspro,LogisticsPro,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,27632.27473641269,6500
IC-202601-451,2026-01-24,precisionmfg_inc,PrecisionMfg Inc,retailco,RetailCo,Inventory/Supplies,244364.54005239226,5000
IC-202601-452,2026-01-20,dataanalytics_corp,DataAnalytics Corp,precisionmfg_inc,PrecisionMfg Inc,Software Licenses,8667.676669874762,7000
IC-202601-453,2026-01-22,retailco,RetailCo,healthservices_plus,HealthServices Plus,Management Fees,10810.854907310335,7000
IC-202601-454,2026-01-13,techforge_saas,TechForge SaaS,logisticspro,LogisticsPro,Shared Services,97332.59498340236,6500
IC-202601-455,2026-01-09,ecopackaging_ltd,EcoPackaging Ltd,techforge_saas,TechForge SaaS,Inventory/Supplies,132650.20064665528,5000
IC-202601-456,2026-01-05,healthservices_plus,HealthServices Plus,retailco,RetailCo,Software Licenses,17372.830330925306,7000
IC-202601-457,2026-01-04,healthservices_plus,HealthServices Plus,industrialsupply_co,IndustrialSupply Co,Management Fees,39756.15051663635,7000
IC-202601-458,2026-01-11,precisionmfg_inc,PrecisionMfg Inc,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,79026.58884047385,6500
IC-202601-459,2026-01-08,logisticspro,LogisticsPro,precisionmfg_inc,PrecisionMfg Inc,Inventory/Supplies,230043.30047612128,5000
IC-202601-460,2026-01-21,logisticspro,LogisticsPro,techforge_saas,TechForge SaaS,Software Licenses,5383.200790120848,7000
IC-202601-461,2026-01-25,ecopackaging_ltd,EcoPackaging Ltd,dataanalytics_corp,DataAnalytics Corp,Management Fees,14115.472309940214,7000
IC-202601-462,2026-01-09,industrialsupply_co,IndustrialSupply Co,dataanalytics_corp,DataAnalytics Corp,Shared Services,38076.60325101218,6500
IC-202601-463,2026-01-18,techforge_saas,TechForge SaaS,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,63048.090835096635,5000
IC-202601-464,2026-01-06,techforge_saas,TechForge SaaS,dataanalytics_corp,DataAnalytics Corp,Software Licenses,24485.09489152527,7000
IC-202601-465,2026-01-08,logisticspro,LogisticsPro,dataanalytics_corp,DataAnalytics Corp,Management Fees,22156.32545527286,7000
IC-202601-466,2026-01-12,precisionmfg_inc,PrecisionMfg Inc,techforge_saas,TechForge SaaS,Shared Services,80713.68303250131,6500
IC-202601-467,2026-01-24,techforge_saas,TechForge SaaS,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,145354.1041212852,5000
IC-202601-468,2026-01-12,logisticspro,LogisticsPro,retailco,RetailCo,Software Licenses,12339.527467929001,7000
IC-202601-469,2026-01-19,healthservices_plus,HealthServices Plus,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,16925.471650953303,7000
IC-202601-470,2026-01-17,healthservices_plus,HealthServices Plus,dataanalytics_corp,DataAnalytics Corp,Shared Services,71576.1519049475,6500
IC-202601-471,2026-01-21,logisticspro,LogisticsPro,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,236581.59660860713,5000
IC-202601-472,2026-01-04,logisticspro,LogisticsPro,industrialsupply_co,IndustrialSupply Co,Software Licenses,24166.1872540587,7000
IC-202601-473,2026-01-13,techforge_saas,TechForge SaaS,dataanalytics_corp,DataAnalytics Corp,Management Fees,49302.4144770588,7000
IC-202601-474,2026-01-05,industrialsupply_co,IndustrialSupply Co,dataanalytics_corp,DataAnalytics Corp,Shared Services,36126.48689920283,6500
IC-202601-475,2026-01-28,ecopackaging_ltd,EcoPackaging Ltd,techforge_saas,TechForge SaaS,Inventory/Supplies,115176.13737326692,5000
IC-202601-476,2026-01-09,industrialsupply_co,IndustrialSupply Co,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,13036.388141686548,7000
IC-202601-477,2026-01-02,retailco,RetailCo,logisticspro,LogisticsPro,Management Fees,27507.76152898847,7000
IC-202601-478,2026-01-18,ecopackaging_ltd,EcoPackaging Ltd,retailco,RetailCo,Shared Services,39758.793416882545,6500
IC-202601-479,2026-01-21,retailco,RetailCo,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,223869.86876261636,5000
IC-202601-480,2026-01-17,precisionmfg_inc,PrecisionMfg Inc,dataanalytics_corp,DataAnalytics Corp,Software Licenses,17638.48562856248,7000
IC-202601-481,2026-01-23,precisionmfg_inc,PrecisionMfg Inc,healthservices_plus,HealthServices Plus,Management Fees,19224.790770144216,7000
IC-202601-482,2026-01-22,precisionmfg_inc,PrecisionMfg Inc,dataanalytics_corp,DataAnalytics Corp,Shared Services,97200.01675813753,6500
IC-202601-483,2026-01-18,logisticspro,LogisticsPro,healthservices_plus,HealthServices Plus,Inventory/Supplies,215948.88753066843,5000
IC-202601-484,2026-01-24,healthservices_plus,HealthServices Plus,precisionmfg_inc,PrecisionMfg Inc,Software Licenses,8239.149968788155,7000
IC-202601-485,2026-01-24,techforge_saas,TechForge SaaS,dataanalytics_corp,DataAnalytics Corp,Management Fees,38477.41678775581,7000
IC-202601-486,2026-01-16,precisionmfg_inc,PrecisionMfg Inc,industrialsupply_co,IndustrialSupply Co,Shared Services,97774.56623734083,6500
IC-202601-487,2026-01-21,ecopackaging_ltd,EcoPackaging Ltd,techforge_saas,TechForge SaaS,Inventory/Supplies,199942.83465735966,5000
IC-202601-488,2026-01-22,techforge_saas,TechForge SaaS,precisionmfg_inc,PrecisionMfg Inc,Software Licenses,11630.884073908028,7000
IC-202601-489,2026-01-06,dataanalytics_corp,DataAnalytics Corp,precisionmfg_inc,PrecisionMfg Inc,Management Fees,38738.96859103701,7000
IC-202601-490,2026-01-14,ecopackaging_ltd,EcoPackaging Ltd,logisticspro,LogisticsPro,Shared Services,64816.763523023685,6500
IC-202601-491,2026-01-14,dataanalytics_corp,DataAnalytics Corp,healthservices_plus,HealthServices Plus,Inventory/Supplies,103559.19463295187,5000
IC-202601-492,2026-01-21,industrialsupply_co,IndustrialSupply Co,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,11367.504462246334,7000
IC-202601-493,2026-01-05,precisionmfg_inc,PrecisionMfg Inc,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,10163.426198588511,7000
IC-202601-494,2026-01-22,techforge_saas,TechForge SaaS,industrialsupply_co,IndustrialSupply Co,Shared Services,50088.73033421354,6500
IC-202601-495,2026-01-13,ecopackaging_ltd,EcoPackaging Ltd,logisticspro,LogisticsPro,Inventory/Supplies,124913.4275086081,5000
IC-202601-496,2026-01-09,ecopackaging_ltd,EcoPackaging Ltd,healthservices_plus,HealthServices Plus,Software Licenses,6602.867106670885,7000
IC-202601-497,2026-01-14,techforge_saas,TechForge SaaS,dataanalytics_corp,DataAnalytics Corp,Management Fees,32850.944768198606,7000
IC-202601-498,2026-01-14,techforge_saas,TechForge SaaS,retailco,RetailCo,Shared Services,47211.36165982057,6500
IC-202601-499,2026-01-06,retailco,RetailCo,techforge_saas,TechForge SaaS,Inventory/Supplies,70694.27454135586,5000
IC-202601-500,2026-01-17,dataanalytics_corp,DataAnalytics Corp,logisticspro,LogisticsPro,Software Licenses,20753.503614295616,7000
IC-202601-501,2026-01-06,precisionmfg_inc,PrecisionMfg Inc,techforge_saas,TechForge SaaS,Management Fees,18289.862489682328,7000
IC-202601-502,2026-01-10,industrialsupply_co,IndustrialSupply Co,dataanalytics_corp,DataAnalytics Corp,Shared Services,67581.61338217257,6500
IC-202601-503,2026-01-10,techforge_saas,TechForge SaaS,healthservices_plus,HealthServices Plus,Inventory/Supplies,151352.57145682198,5000
IC-202601-504,2026-01-09,precisionmfg_inc,PrecisionMfg Inc,industrialsupply_co,IndustrialSupply Co,Software Licenses,19936.939497879543,7000
IC-202601-505,2026-01-13,healthservices_plus,HealthServices Plus,precisionmfg_inc,PrecisionMfg Inc,Management Fees,40979.23833817469,7000
IC-202601-506,2026-01-17,healthservices_plus,HealthServices Plus,industrialsupply_co,IndustrialSupply Co,Shared Services,41125.92298366003,6500
IC-202601-507,2026-01-13,precisionmfg_inc,PrecisionMfg Inc,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,196992.13699265567,5000
IC-202601-508,2026-01-16,healthservices_plus,HealthServices Plus,retailco,RetailCo,Software Licenses,23951.25279920118,7000
IC-202601-509,2026-01-12,ecopackaging_ltd,EcoPackaging Ltd,logisticspro,LogisticsPro,Management Fees,42408.63344809467,7000
IC-202601-510,2026-01-22,retailco,RetailCo,precisionmfg_inc,PrecisionMfg Inc,Shared Services,56432.649118502944,6500
IC-202601-511,2026-01-08,techforge_saas,TechForge SaaS,precisionmfg_inc,PrecisionMfg Inc,Inventory/Supplies,170479.6636389113,5000
IC-202601-512,2026-01-17,precisionmfg_inc,PrecisionMfg Inc,industrialsupply_co,IndustrialSupply Co,Software Licenses,19506.678637264173,7000
IC-202601-513,2026-01-23,healthservices_plus,HealthServices Plus,logisticspro,LogisticsPro,Management Fees,49567.421141103616,7000
IC-202601-514,2026-01-28,industrialsupply_co,IndustrialSupply Co,precisionmfg_inc,PrecisionMfg Inc,Shared Services,30927.115070113916,6500
IC-202601-515,2026-01-13,ecopackaging_ltd,EcoPackaging Ltd,precisionmfg_inc,PrecisionMfg Inc,Inventory/Supplies,85363.47155595856,5000
IC-202601-516,2026-01-22,logisticspro,LogisticsPro,healthservices_plus,HealthServices Plus,Software Licenses,15406.372164876764,7000
IC-202601-517,2026-01-08,logisticspro,LogisticsPro,healthservices_plus,HealthServices Plus,Management Fees,42689.05676372368,7000
IC-202601-518,2026-01-08,retailco,RetailCo,healthservices_plus,HealthServices Plus,Shared Services,46104.75854586904,6500
IC-202601-519,2026-01-18,dataanalytics_corp,DataAnalytics Corp,techforge_saas,TechForge SaaS,Inventory/Supplies,189499.40205771496,5000
IC-202601-520,2026-01-26,industrialsupply_co,IndustrialSupply Co,healthservices_plus,HealthServices Plus,Software Licenses,18112.397608899773,7000
IC-202601-521,2026-01-27,logisticspro,LogisticsPro,retailco,RetailCo,Management Fees,18408.04857810081,7000
IC-202601-522,2026-01-05,retailco,RetailCo,techforge_saas,TechForge SaaS,Shared Services,93641.38142777677,6500
IC-202601-523,2026-01-03,dataanalytics_corp,DataAnalytics Corp,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,181011.80346811656,5000
IC-202601-524,2026-01-15,logisticspro,LogisticsPro,industrialsupply_co,IndustrialSupply Co,Software Licenses,8910.051803931072,7000
IC-202601-525,2026-01-11,healthservices_plus,HealthServices Plus,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,25114.639662468882,7000
IC-202601-526,2026-01-13,retailco,RetailCo,industrialsupply_co,IndustrialSupply Co,Shared Services,46650.03684180893,6500
IC-202601-527,2026-01-05,logisticspro,LogisticsPro,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,204455.32514038862,5000
IC-202601-528,2026-01-05,retailco,RetailCo,logisticspro,LogisticsPro,Software Licenses,7264.293532197908,7000
IC-202601-529,2026-01-10,precisionmfg_inc,PrecisionMfg Inc,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,39893.00114544783,7000
IC-202601-530,2026-01-02,logisticspro,LogisticsPro,dataanalytics_corp,DataAnalytics Corp,Shared Services,99836.53724018288,6500
IC-202601-531,2026-01-22,ecopackaging_ltd,EcoPackaging Ltd,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,112247.77373351074,5000
IC-202601-532,2026-01-21,industrialsupply_co,IndustrialSupply Co,dataanalytics_corp,DataAnalytics Corp,Software Licenses,19777.484540927457,7000
IC-202601-533,2026-01-17,precisionmfg_inc,PrecisionMfg Inc,techforge_saas,TechForge SaaS,Management Fees,39071.22209421071,7000
IC-202601-534,2026-01-09,retailco,RetailCo,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,66521.2667457503,6500
IC-202601-535,2026-01-14,precisionmfg_inc,PrecisionMfg Inc,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,245888.32839425904,5000
IC-202601-536,2026-01-26,techforge_saas,TechForge SaaS,healthservices_plus,HealthServices Plus,Software Licenses,12564.102673830082,7000
IC-202601-537,2026-01-02,industrialsupply_co,IndustrialSupply Co,dataanalytics_corp,DataAnalytics Corp,Management Fees,33904.92994227917,7000
IC-202601-538,2026-01-21,logisticspro,LogisticsPro,techforge_saas,TechForge SaaS,Shared Services,79910.50237327474,6500
IC-202601-539,2026-01-06,dataanalytics_corp,DataAnalytics Corp,logisticspro,LogisticsPro,Inventory/Supplies,89459.6149076866,5000
IC-202601-540,2026-01-11,ecopackaging_ltd,EcoPackaging Ltd,techforge_saas,TechForge SaaS,Software Licenses,24785.334904368352,7000
IC-202601-541,2026-01-15,precisionmfg_inc,PrecisionMfg Inc,techforge_saas,TechForge SaaS,Management Fees,11918.9514430883,7000
IC-202601-542,2026-01-19,ecopackaging_ltd,EcoPackaging Ltd,healthservices_plus,HealthServices Plus,Shared Services,99683.76977011724,6500
IC-202601-543,2026-01-19,industrialsupply_co,IndustrialSupply Co,logisticspro,LogisticsPro,Inventory/Supplies,116430.98329053288,5000
IC-202601-544,2026-01-25,dataanalytics_corp,DataAnalytics Corp,logisticspro,LogisticsPro,Software Licenses,15869.498407687266,7000
IC-202601-545,2026-01-15,precisionmfg_inc,PrecisionMfg Inc,industrialsupply_co,IndustrialSupply Co,Management Fees,39027.839458636285,7000
IC-202601-546,2026-01-25,techforge_saas,TechForge SaaS,precisionmfg_inc,PrecisionMfg Inc,Shared Services,97161.10667435505,6500
IC-202601-547,2026-01-11,precisionmfg_inc,PrecisionMfg Inc,healthservices_plus,HealthServices Plus,Inventory/Supplies,221842.5297286335,5000
IC-202601-548,2026-01-22,healthservices_plus,HealthServices Plus,techforge_saas,TechForge SaaS,Software Licenses,7898.821352800312,7000
IC-202601-549,2026-01-25,techforge_saas,TechForge SaaS,industrialsupply_co,IndustrialSupply Co,Management Fees,48346.29658065339,7000
IC-202601-550,2026-01-07,ecopackaging_ltd,EcoPackaging Ltd,logisticspro,LogisticsPro,Shared Services,44020.72881057421,6500
IC-202601-551,2026-01-07,retailco,RetailCo,dataanalytics_corp,DataAnalytics Corp,Inventory/Supplies,147778.6285727485,5000
IC-202601-552,2026-01-06,logisticspro,LogisticsPro,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,21333.545653729238,7000
IC-202601-553,2026-01-24,dataanalytics_corp,DataAnalytics Corp,techforge_saas,TechForge SaaS,Management Fees,31898.203925922408,7000
IC-202601-554,2026-01-11,techforge_saas,TechForge SaaS,dataanalytics_corp,DataAnalytics Corp,Shared Services,77343.84234431619,6500
IC-202601-555,2026-01-03,techforge_saas,TechForge SaaS,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,240044.92111868647,5000
IC-202601-556,2026-01-03,ecopackaging_ltd,EcoPackaging Ltd,precisionmfg_inc,PrecisionMfg Inc,Software Licenses,8800.185896625046,7000
IC-202601-557,2026-01-26,industrialsupply_co,IndustrialSupply Co,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,33123.330014590305,7000
IC-202601-558,2026-01-15,logisticspro,LogisticsPro,techforge_saas,TechForge SaaS,Shared Services,24245.630835139593,6500
IC-202601-559,2026-01-16,techforge_saas,TechForge SaaS,logisticspro,LogisticsPro,Inventory/Supplies,160237.6719082296,5000
IC-202601-560,2026-01-13,healthservices_plus,HealthServices Plus,retailco,RetailCo,Software Licenses,19936.53012298188,7000
IC-202601-561,2026-01-22,industrialsupply_co,IndustrialSupply Co,logisticspro,LogisticsPro,Management Fees,43182.19829982137,7000
IC-202601-562,2026-01-15,ecopackaging_ltd,EcoPackaging Ltd,logisticspro,LogisticsPro,Shared Services,91169.69886314055,6500
IC-202601-563,2026-01-22,industrialsupply_co,IndustrialSupply Co,retailco,RetailCo,Inventory/Supplies,172367.01091983618,5000
IC-202601-564,2026-01-05,dataanalytics_corp,DataAnalytics Corp,retailco,RetailCo,Software Licenses,13803.689612338714,7000
IC-202601-565,2026-01-20,healthservices_plus,HealthServices Plus,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,33061.400030726356,7000
IC-202601-566,2026-01-24,dataanalytics_corp,DataAnalytics Corp,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,83640.83679563511,6500
IC-202601-567,2026-01-05,logisticspro,LogisticsPro,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,54884.02052878627,5000
IC-202601-568,2026-01-05,dataanalytics_corp,DataAnalytics Corp,retailco,RetailCo,Software Licenses,9600.576597581201,7000
IC-202601-569,2026-01-28,healthservices_plus,HealthServices Plus,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,28654.564753304454,7000
IC-202601-570,2026-01-09,ecopackaging_ltd,EcoPackaging Ltd,industrialsupply_co,IndustrialSupply Co,Shared Services,73066.06863053341,6500
IC-202601-571,2026-01-10,dataanalytics_corp,DataAnalytics Corp,precisionmfg_inc,PrecisionMfg Inc,Inventory/Supplies,121610.98244647961,5000
IC-202601-572,2026-01-12,healthservices_plus,HealthServices Plus,industrialsupply_co,IndustrialSupply Co,Software Licenses,20878.545504699076,7000
IC-202601-573,2026-01-27,industrialsupply_co,IndustrialSupply Co,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,20663.903073216694,7000
IC-202601-574,2026-01-08,healthservices_plus,HealthServices Plus,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,37056.34262087592,6500
IC-202601-575,2026-01-07,logisticspro,LogisticsPro,healthservices_plus,HealthServices Plus,Inventory/Supplies,59381.2820762301,5000
IC-202601-576,2026-01-11,ecopackaging_ltd,EcoPackaging Ltd,dataanalytics_corp,DataAnalytics Corp,Software Licenses,10958.809174580781,7000
IC-202601-577,2026-01-17,industrialsupply_co,IndustrialSupply Co,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,32212.4622914823,7000
IC-202601-578,2026-01-03,retailco,RetailCo,techforge_saas,TechForge SaaS,Shared Services,62368.388325276894,6500
IC-202601-579,2026-01-11,retailco,RetailCo,industrialsupply_co,IndustrialSupply Co,Inventory/Supplies,125735.33829326408,5000
IC-202601-580,2026-01-21,techforge_saas,TechForge SaaS,precisionmfg_inc,PrecisionMfg Inc,Software Licenses,10139.40155438289,7000
IC-202601-581,2026-01-25,dataanalytics_corp,DataAnalytics Corp,retailco,RetailCo,Management Fees,20328.118378742773,7000
IC-202601-582,2026-01-10,retailco,RetailCo,industrialsupply_co,IndustrialSupply Co,Shared Services,48266.514918870955,6500
IC-202601-583,2026-01-13,techforge_saas,TechForge SaaS,logisticspro,LogisticsPro,Inventory/Supplies,78455.78173715777,5000
IC-202601-584,2026-01-09,logisticspro,LogisticsPro,dataanalytics_corp,DataAnalytics Corp,Software Licenses,10424.744627122716,7000
IC-202601-585,2026-01-02,healthservices_plus,HealthServices Plus,ecopackaging_ltd,EcoPackaging Ltd,Management Fees,41127.179468631104,7000
IC-202601-586,2026-01-17,techforge_saas,TechForge SaaS,ecopackaging_ltd,EcoPackaging Ltd,Shared Services,93491.48478285626,6500
IC-202601-587,2026-01-08,retailco,RetailCo,ecopackaging_ltd,EcoPackaging Ltd,Inventory/Supplies,154033.2368048585,5000
IC-202601-588,2026-01-07,ecopackaging_ltd,EcoPackaging Ltd,logisticspro,LogisticsPro,Software Licenses,20176.958470410944,7000
IC-202601-589,2026-01-25,techforge_saas,TechForge SaaS,retailco,RetailCo,Management Fees,44950.151679751216,7000
IC-202601-590,2026-01-23,techforge_saas,TechForge SaaS,healthservices_plus,HealthServices Plus,Shared Services,62497.80671055413,6500
IC-202601-591,2026-01-13,dataanalytics_corp,DataAnalytics Corp,retailco,RetailCo,Inventory/Supplies,107634.98255560134,5000
IC-202601-592,2026-01-12,logisticspro,LogisticsPro,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,19254.246564130255,7000
IC-202601-593,2026-01-26,retailco,RetailCo,techforge_saas,TechForge SaaS,Management Fees,31441.69799863303,7000
IC-202601-594,2026-01-15,industrialsupply_co,IndustrialSupply Co,healthservices_plus,HealthServices Plus,Shared Services,56458.56330240707,6500
IC-202601-595,2026-01-28,dataanalytics_corp,DataAnalytics Corp,logisticspro,LogisticsPro,Inventory/Supplies,167050.84524763655,5000
IC-202601-596,2026-01-20,healthservices_plus,HealthServices Plus,ecopackaging_ltd,EcoPackaging Ltd,Software Licenses,8088.202156845304,7000
IC-202601-597,2026-01-20,industrialsupply_co,IndustrialSupply Co,logisticspro,LogisticsPro,Management Fees,10412.135938149559,7000
IC-202601-598,2026-01-22,healthservices_plus,HealthServices Plus,dataanalytics_corp,DataAnalytics Corp,Shared Services,65330.74371374724,6500
IC-202601-599,2026-01-26,retailco,RetailCo,healthservices_plus,HealthServices Plus,Inventory/Supplies,72602.52506939569,5000
IC-202601-600,2026-01-23,ecopackaging_ltd,EcoPackaging Ltd,retailco,RetailCo,Software Licenses,6941.386563098733,7000
IC-202601-601,2026-01-27,dataanalytics_corp,DataAnalytics Corp,techforge_saas,TechForge SaaS,Management Fees,40770.00720624115,7000
IC-202601-602,2026-01-08,precisionmfg_inc,PrecisionMfg Inc,healthservices_plus,HealthServices Plus,Shared Services,54198.39767886683,6500
