company_id,company_name,accrual_type,gl_account,frequency,amount,last_booked_date
healthservices_plus,HealthServices Plus,"Software License Accrual - Greer, Potter and Evans",6300,monthly,55748.10704618628,2025-04-21
healthservices_plus,HealthServices Plus,Audit Fees Accrual - Cole LLC,6500,annual,6901.215873788752,2025-10-05
healthservices_plus,HealthServices Plus,Server Hosting Accrual - Gonzales Inc,6300,monthly,41297.52970833609,2025-02-06
healthservices_plus,HealthServices Plus,Server Hosting Accrual - Clark Ltd,6300,monthly,31022.734325925274,2025-12-24
healthservices_plus,HealthServices Plus,"Server Hosting Accrual - Norris, Callahan and Bishop",6300,monthly,15775.232053997008,2025-12-07
healthservices_plus,HealthServices Plus,Interest Expense Accrual - Martin-Taylor,9500,monthly,22099.7191916339,2025-07-12
healthservices_plus,HealthServices Plus,Equipment Maintenance - Li Inc,6300,quarterly,58316.55370194007,2025-10-24
healthservices_plus,HealthServices Plus,"Property Tax Accrual - Bell, Campbell and Ryan",6300,annual,51294.648391745905,2025-05-04
healthservices_plus,HealthServices Plus,Property Tax Accrual - Werner-Carter,6300,annual,11709.38220046928,2025-12-26
healthservices_plus,HealthServices Plus,"Commission Accrual - Adams, Hodge and Duke",6000,monthly,37540.77840493961,2025-06-03
healthservices_plus,HealthServices Plus,"Interest Expense Accrual - Ochoa, Taylor and Brady",9500,monthly,14397.457675722248,2025-02-03
healthservices_plus,HealthServices Plus,Consulting Fees Accrual - Sellers-Riddle,6500,monthly,7282.818149640642,2025-02-10
healthservices_plus,HealthServices Plus,"Contractor Fees Accrual - Martinez, Cline and Wright",6500,monthly,56509.4550002038,2025-12-27
healthservices_plus,HealthServices Plus,"Consulting Fees Accrual - Morris, Wright and Bridges",6500,monthly,4033.0168384909666,2025-11-17
healthservices_plus,HealthServices Plus,Contractor Fees Accrual - Burns-Ray,6500,monthly,37663.7552086998,2025-03-02
healthservices_plus,HealthServices Plus,Commission Accrual - Burton-Brooks,6000,monthly,9216.709378618849,2025-10-15
healthservices_plus,HealthServices Plus,Marketing Campaign Accrual - Schultz Inc,7000,quarterly,47054.00837133654,2025-06-25
healthservices_plus,HealthServices Plus,Server Hosting Accrual - Robertson-Ramirez,6300,monthly,5681.313277047188,2025-04-09
healthservices_plus,HealthServices Plus,Freight/Shipping Accrual - Gibson-Freeman,5200,monthly,36741.73995550923,2025-08-26
healthservices_plus,HealthServices Plus,"Travel Expense Accrual - Smith, Schroeder and Oconnor",7200,monthly,52799.378927127764,2025-12-09
healthservices_plus,HealthServices Plus,"Interest Expense Accrual - Stanton, Reid and Terry",9500,monthly,14830.384765784536,2025-02-07
healthservices_plus,HealthServices Plus,Interest Expense Accrual - Flynn Group,9500,monthly,9644.929018927194,2025-02-12
healthservices_plus,HealthServices Plus,Marketing Campaign Accrual - Donaldson and Sons,7000,quarterly,11402.102830529717,2025-07-03
healthservices_plus,HealthServices Plus,Server Hosting Accrual - Adams-Clayton,6300,monthly,11639.476226647264,2025-02-12
healthservices_plus,HealthServices Plus,Server Hosting Accrual - Kelley-Anderson,6300,monthly,37991.679857108844,2025-10-12
healthservices_plus,HealthServices Plus,Equipment Maintenance - Kramer-Shannon,6300,quarterly,26042.419395249002,2025-02-01
healthservices_plus,HealthServices Plus,Software License Accrual - Williams Ltd,6300,monthly,33062.017628607864,2025-06-10
healthservices_plus,HealthServices Plus,Freight/Shipping Accrual - Smith-Noble,5200,monthly,19975.45665478809,2025-01-25
healthservices_plus,HealthServices Plus,Legal Fees Accrual - Alexander Inc,6500,monthly,16926.25817132477,2025-12-12
healthservices_plus,HealthServices Plus,Consulting Fees Accrual - Harris-Barker,6500,monthly,5889.954192665461,2025-01-06
healthservices_plus,HealthServices Plus,Contractor Fees Accrual - Khan LLC,6500,monthly,39658.124153032964,2025-10-03
logisticspro,LogisticsPro,Rent Expense,6200,monthly,333333.3333333334,2025-12-31
logisticspro,LogisticsPro,Utilities,6300,monthly,133333.33333333334,2025-12-31
logisticspro,LogisticsPro,Insurance,6400,quarterly,800000.0,2025-12-31
logisticspro,LogisticsPro,Professional Fees,6500,monthly,200000.0,2025-12-31
logisticspro,LogisticsPro,Bonus Accrual,6000,annual,4000000.0,2025-12-31
logisticspro,LogisticsPro,Consulting Fees Accrual - Baxter LLC,6500,monthly,23940.577590873345,2025-07-06
logisticspro,LogisticsPro,Contractor Fees Accrual - Pena LLC,6500,monthly,28851.10711010372,2025-01-23
logisticspro,LogisticsPro,Interest Expense Accrual - Watson Ltd,9500,monthly,94676.91538270876,2025-10-01
logisticspro,LogisticsPro,Freight/Shipping Accrual - Williams Ltd,5200,monthly,44189.98616423635,2025-07-09
logisticspro,LogisticsPro,Consulting Fees Accrual - Barber-Fischer,6500,monthly,70103.98906198132,2025-11-14
logisticspro,LogisticsPro,Audit Fees Accrual - Rios-Padilla,6500,annual,74405.68517767222,2025-07-07
logisticspro,LogisticsPro,Freight/Shipping Accrual - Lewis Inc,5200,monthly,50922.882422918476,2025-12-20
logisticspro,LogisticsPro,Server Hosting Accrual - Wheeler PLC,6300,monthly,91127.52398238484,2025-10-06
logisticspro,LogisticsPro,"Commission Accrual - Wallace, Smith and Cooper",6000,monthly,111488.33477461945,2025-12-26
logisticspro,LogisticsPro,Legal Fees Accrual - Mcneil Group,6500,monthly,30085.622945990297,2025-03-21
logisticspro,LogisticsPro,"Travel Expense Accrual - Anderson, Jones and Reyes",7200,monthly,70882.55789893928,2025-04-03
logisticspro,LogisticsPro,"Interest Expense Accrual - Shaffer, Garcia and Richardson",9500,monthly,45612.10071216568,2025-09-11
logisticspro,LogisticsPro,Server Hosting Accrual - Taylor-Ayala,6300,monthly,111276.03511820396,2025-03-11
logisticspro,LogisticsPro,Equipment Maintenance - May Ltd,6300,quarterly,52269.08010977078,2025-06-22
logisticspro,LogisticsPro,Interest Expense Accrual - Jones PLC,9500,monthly,131925.75906782452,2025-08-23
logisticspro,LogisticsPro,Audit Fees Accrual - Bishop and Sons,6500,annual,127162.61419613915,2025-02-19
logisticspro,LogisticsPro,Consulting Fees Accrual - Bell-Lewis,6500,monthly,95797.13924278958,2025-09-04
logisticspro,LogisticsPro,"Legal Fees Accrual - Hernandez, Jenkins and Parks",6500,monthly,108420.67608967343,2025-10-11
logisticspro,LogisticsPro,Warranty Provision - Miller Inc,5200,annual,127870.58088533292,2025-09-14
logisticspro,LogisticsPro,Server Hosting Accrual - Goodwin PLC,6300,monthly,45022.54973610133,2025-07-16
logisticspro,LogisticsPro,"Software License Accrual - Cruz, Richmond and Edwards",6300,monthly,112593.9971169661,2025-02-06
logisticspro,LogisticsPro,Software License Accrual - Wright Ltd,6300,monthly,100356.84396577901,2025-06-16
logisticspro,LogisticsPro,Contractor Fees Accrual - Wright PLC,6500,monthly,113293.93168523892,2025-05-12
logisticspro,LogisticsPro,"Property Tax Accrual - Griffith, Mitchell and Pugh",6300,annual,117391.98883757724,2025-03-17
logisticspro,LogisticsPro,Interest Expense Accrual - Abbott Ltd,9500,monthly,63308.74299902749,2025-02-02
logisticspro,LogisticsPro,Warranty Provision - Harris-Lawson,5200,annual,9413.921870996644,2025-12-16
logisticspro,LogisticsPro,Legal Fees Accrual - Adkins LLC,6500,monthly,97727.8733573566,2025-12-26
logisticspro,LogisticsPro,"Warranty Provision - Brown, Hurst and Blevins",5200,annual,108652.00059322604,2025-01-18
logisticspro,LogisticsPro,Consulting Fees Accrual - Cruz-Allen,6500,monthly,91949.36373621492,2025-12-09
logisticspro,LogisticsPro,"Server Hosting Accrual - Wheeler, Rice and Levine",6300,monthly,69154.37225802045,2025-03-02
logisticspro,LogisticsPro,Legal Fees Accrual - Peck-Anderson,6500,monthly,66135.37865004322,2025-09-13
logisticspro,LogisticsPro,"Consulting Fees Accrual - Fisher, Payne and Thompson",6500,monthly,7851.334196722966,2025-03-10
logisticspro,LogisticsPro,Freight/Shipping Accrual - Best-Townsend,5200,monthly,56609.90218498694,2025-11-15
logisticspro,LogisticsPro,Server Hosting Accrual - Matthews Inc,6300,monthly,96642.1788787007,2025-01-01
logisticspro,LogisticsPro,Property Tax Accrual - Lewis-Livingston,6300,annual,24095.512481674443,2025-02-14
logisticspro,LogisticsPro,Legal Fees Accrual - Hunter-Fuller,6500,monthly,113900.06729552844,2025-10-25
logisticspro,LogisticsPro,"Freight/Shipping Accrual - Wang, Henderson and Morales",5200,monthly,100781.1917910759,2025-01-03
logisticspro,LogisticsPro,"Consulting Fees Accrual - Herrera, Jensen and Ramirez",6500,monthly,123224.27218204494,2025-07-26
logisticspro,LogisticsPro,Software License Accrual - Miller-Mccall,6300,monthly,74438.05668982897,2025-04-24
logisticspro,LogisticsPro,Marketing Campaign Accrual - Herrera Group,7000,quarterly,62647.658872512206,2025-01-13
logisticspro,LogisticsPro,"Freight/Shipping Accrual - Walters, Davenport and Becker",5200,monthly,44594.105429413925,2025-09-24
logisticspro,LogisticsPro,Contractor Fees Accrual - Collins Group,6500,monthly,11201.77055043179,2025-02-15
logisticspro,LogisticsPro,"Consulting Fees Accrual - Ashley, Allen and Sanchez",6500,monthly,117753.92964716784,2025-09-19
logisticspro,LogisticsPro,Consulting Fees Accrual - Wilson-Salazar,6500,monthly,92152.43967813332,2025-05-07
logisticspro,LogisticsPro,Software License Accrual - Parker Ltd,6300,monthly,29888.27942608515,2025-05-01
logisticspro,LogisticsPro,"Freight/Shipping Accrual - Yang, Wilson and Zimmerman",5200,monthly,37913.289615757254,2025-11-21
logisticspro,LogisticsPro,"Travel Expense Accrual - Smith, Crawford and Reed",7200,monthly,85944.28987363272,2025-09-27
logisticspro,LogisticsPro,"Marketing Campaign Accrual - Logan, Le and Jackson",7000,quarterly,98457.79082450859,2025-10-13
logisticspro,LogisticsPro,Software License Accrual - Brady LLC,6300,monthly,69759.99414297797,2025-02-04
logisticspro,LogisticsPro,"Marketing Campaign Accrual - Tanner, Wise and Johnson",7000,quarterly,133165.19021782881,2025-09-24
logisticspro,LogisticsPro,Equipment Maintenance - Nelson-Brown,6300,quarterly,85691.86631571231,2025-04-06
logisticspro,LogisticsPro,"Commission Accrual - Proctor, Burton and Crawford",6000,monthly,23074.202672379517,2025-01-04
logisticspro,LogisticsPro,"Property Tax Accrual - Ward, Porter and Bradley",6300,annual,25161.927210915157,2025-09-02
logisticspro,LogisticsPro,Consulting Fees Accrual - Moore-Ayala,6500,monthly,122021.89059042833,2025-02-24
logisticspro,LogisticsPro,"Freight/Shipping Accrual - Craig, Wilson and Yang",5200,monthly,12547.939925162958,2025-01-07
logisticspro,LogisticsPro,Legal Fees Accrual - Williams Inc,6500,monthly,38892.35216479341,2025-11-25
logisticspro,LogisticsPro,Consulting Fees Accrual - Williams LLC,6500,monthly,80164.32398512248,2025-12-26
logisticspro,LogisticsPro,Server Hosting Accrual - Mora-White,6300,monthly,114533.01611664874,2025-12-23
logisticspro,LogisticsPro,Consulting Fees Accrual - Tran Ltd,6500,monthly,66616.82672490561,2025-01-15
logisticspro,LogisticsPro,"Marketing Campaign Accrual - Rios, Walker and Wright",7000,quarterly,61144.17697737416,2025-03-22
logisticspro,LogisticsPro,"Software License Accrual - Flores, Mckenzie and Duncan",6300,monthly,96030.76686448349,2025-04-01
logisticspro,LogisticsPro,Property Tax Accrual - Shaw Inc,6300,annual,23304.34406435223,2025-07-02
logisticspro,LogisticsPro,Software License Accrual - Walker PLC,6300,monthly,59677.880053690846,2025-06-21
logisticspro,LogisticsPro,Interest Expense Accrual - Finley Inc,9500,monthly,81113.92180640367,2025-12-18
logisticspro,LogisticsPro,Software License Accrual - Cline-Ayala,6300,monthly,31535.161705597664,2025-07-17
logisticspro,LogisticsPro,Travel Expense Accrual - Murphy-Tran,7200,monthly,10841.244682954626,2025-09-18
logisticspro,LogisticsPro,Legal Fees Accrual - Wood LLC,6500,monthly,48695.86462547523,2025-11-27
logisticspro,LogisticsPro,"Warranty Provision - Mueller, Stevenson and Sanchez",5200,annual,31562.526800956344,2025-03-22
logisticspro,LogisticsPro,Equipment Maintenance - Vargas-Snyder,6300,quarterly,52936.38630212635,2025-08-20
logisticspro,LogisticsPro,Contractor Fees Accrual - Oconnor PLC,6500,monthly,117746.82479498295,2025-08-05
logisticspro,LogisticsPro,Freight/Shipping Accrual - Hernandez Group,5200,monthly,127916.96091984851,2025-04-17
logisticspro,LogisticsPro,Property Tax Accrual - Hall LLC,6300,annual,89254.94781793049,2025-09-15
logisticspro,LogisticsPro,"Warranty Provision - Franco, Wiley and Tapia",5200,annual,96705.10545392374,2025-05-15
logisticspro,LogisticsPro,Property Tax Accrual - Blake Group,6300,annual,65048.132824056505,2025-06-20
logisticspro,LogisticsPro,"Marketing Campaign Accrual - Acosta, Garcia and Moreno",7000,quarterly,125203.5532219636,2025-12-07
logisticspro,LogisticsPro,Interest Expense Accrual - Barnes Inc,9500,monthly,122108.98950030397,2025-04-08
logisticspro,LogisticsPro,Software License Accrual - Dawson Inc,6300,monthly,31031.838960009987,2025-03-26
logisticspro,LogisticsPro,Travel Expense Accrual - Morse PLC,7200,monthly,116618.05543375354,2025-12-12
logisticspro,LogisticsPro,Audit Fees Accrual - Haynes-Watson,6500,annual,18247.90202080088,2025-01-14
logisticspro,LogisticsPro,"Server Hosting Accrual - Miller, Davis and Anderson",6300,monthly,127372.19612065984,2025-12-13
logisticspro,LogisticsPro,Equipment Maintenance - Jones-Bradley,6300,quarterly,94707.00334959851,2025-07-14
logisticspro,LogisticsPro,Audit Fees Accrual - Bates-Anderson,6500,annual,124170.78276090922,2025-06-21
logisticspro,LogisticsPro,Freight/Shipping Accrual - Green-Edwards,5200,monthly,72447.1183710499,2025-02-07
logisticspro,LogisticsPro,Legal Fees Accrual - Haynes-Moss,6500,monthly,116357.58433725749,2025-07-07
logisticspro,LogisticsPro,Travel Expense Accrual - Chavez-Hall,7200,monthly,120041.07315420482,2025-09-19
logisticspro,LogisticsPro,Consulting Fees Accrual - Taylor PLC,6500,monthly,76034.78165120738,2025-08-11
logisticspro,LogisticsPro,Property Tax Accrual - Moore and Sons,6300,annual,109947.8634804847,2025-04-05
logisticspro,LogisticsPro,Software License Accrual - Owens-Russell,6300,monthly,112949.90244400325,2025-12-23
logisticspro,LogisticsPro,"Consulting Fees Accrual - Howard, Townsend and Hayes",6500,monthly,45073.886484727074,2025-06-06
logisticspro,LogisticsPro,Warranty Provision - Baker-Wilson,5200,annual,104330.36287353243,2025-05-26
logisticspro,LogisticsPro,Equipment Maintenance - Aguirre LLC,6300,quarterly,78067.23039341305,2025-11-11
logisticspro,LogisticsPro,"Property Tax Accrual - Terry, Williams and Huff",6300,annual,58182.94632309353,2025-10-01
logisticspro,LogisticsPro,Software License Accrual - Hernandez-Dawson,6300,monthly,52054.279870052414,2025-08-20
logisticspro,LogisticsPro,Legal Fees Accrual - Foster-Williams,6500,monthly,62454.895390018275,2025-01-09
logisticspro,LogisticsPro,Contractor Fees Accrual - Green-Ewing,6500,monthly,66306.77386097945,2025-05-04
logisticspro,LogisticsPro,Commission Accrual - Crane Group,6000,monthly,102728.86729624121,2025-05-05
logisticspro,LogisticsPro,"Legal Fees Accrual - Adkins, Wright and Murray",6500,monthly,132177.8023373682,2025-10-27
logisticspro,LogisticsPro,Contractor Fees Accrual - Martinez Inc,6500,monthly,123108.2626484855,2025-12-04
logisticspro,LogisticsPro,Software License Accrual - Anderson Group,6300,monthly,42487.65583787009,2025-10-18
logisticspro,LogisticsPro,Software License Accrual - Parks-Pace,6300,monthly,95078.32850452127,2025-10-05
logisticspro,LogisticsPro,Server Hosting Accrual - Aguilar LLC,6300,monthly,29117.255216461792,2025-05-04
logisticspro,LogisticsPro,Consulting Fees Accrual - Johnson Inc,6500,monthly,132079.68725420363,2025-10-06
logisticspro,LogisticsPro,Warranty Provision - Orr Group,5200,annual,56818.09884395072,2025-01-16
logisticspro,LogisticsPro,Warranty Provision - Davis LLC,5200,annual,120302.85917351785,2025-02-06
logisticspro,LogisticsPro,Legal Fees Accrual - Williams Group,6500,monthly,77923.26805171432,2025-05-22
logisticspro,LogisticsPro,Audit Fees Accrual - Jackson PLC,6500,annual,31235.712521252175,2025-04-12
logisticspro,LogisticsPro,Software License Accrual - Underwood-Foster,6300,monthly,98496.60333513006,2025-05-26
logisticspro,LogisticsPro,Software License Accrual - Reyes Group,6300,monthly,118136.12359868412,2025-05-26
logisticspro,LogisticsPro,Property Tax Accrual - Gomez and Sons,6300,annual,98560.50728631522,2025-08-21
logisticspro,LogisticsPro,Commission Accrual - Ramirez-Stephenson,6000,monthly,111980.21457337306,2025-06-14
logisticspro,LogisticsPro,Server Hosting Accrual - Mendez PLC,6300,monthly,50142.18202581272,2025-04-22
logisticspro,LogisticsPro,Interest Expense Accrual - Holland Group,9500,monthly,29294.652140840055,2025-12-04
logisticspro,LogisticsPro,Equipment Maintenance - Andrade-Mendoza,6300,quarterly,37111.05812168634,2025-03-13
logisticspro,LogisticsPro,Software License Accrual - Ramirez and Sons,6300,monthly,132709.27400683382,2025-03-26
logisticspro,LogisticsPro,Server Hosting Accrual - Gonzalez-Wilkerson,6300,monthly,31247.760626020874,2025-04-06
logisticspro,LogisticsPro,"Equipment Maintenance - Wright, Mcknight and Stephens",6300,quarterly,129814.90591565083,2025-06-02
logisticspro,LogisticsPro,Software License Accrual - Mayo Ltd,6300,monthly,54546.44278331097,2025-12-08
logisticspro,LogisticsPro,Server Hosting Accrual - Castillo-Harrington,6300,monthly,92813.95120861976,2025-06-08
logisticspro,LogisticsPro,Software License Accrual - Durham-Shaw,6300,monthly,92589.68630469896,2025-02-04
logisticspro,LogisticsPro,Marketing Campaign Accrual - Nelson-Johnson,7000,quarterly,36556.340747601294,2025-09-09
logisticspro,LogisticsPro,"Contractor Fees Accrual - Robinson, Huang and Osborne",6500,monthly,93221.78905071689,2025-12-02
industrialsupply_co,IndustrialSupply Co,Rent Expense,6200,monthly,625000.0,2025-12-31
industrialsupply_co,IndustrialSupply Co,Utilities,6300,monthly,250000.0,2025-12-31
industrialsupply_co,IndustrialSupply Co,Insurance,6400,quarterly,1500000.0,2025-12-31
industrialsupply_co,IndustrialSupply Co,Professional Fees,6500,monthly,375000.0,2025-12-31
industrialsupply_co,IndustrialSupply Co,Bonus Accrual,6000,annual,7500000.0,2025-12-31
industrialsupply_co,IndustrialSupply Co,Marketing Campaign Accrual - Stokes Group,7000,quarterly,246847.70350109477,2025-08-02
industrialsupply_co,IndustrialSupply Co,"Commission Accrual - Howard, Silva and Hall",6000,monthly,83283.75443931078,2025-02-11
industrialsupply_co,IndustrialSupply Co,Consulting Fees Accrual - Garcia Ltd,6500,monthly,126048.60101583297,2025-10-07
industrialsupply_co,IndustrialSupply Co,Travel Expense Accrual - Adams Ltd,7200,monthly,109228.6081765039,2025-05-22
industrialsupply_co,IndustrialSupply Co,Audit Fees Accrual - Gallagher and Sons,6500,annual,33537.194233364346,2025-01-24
industrialsupply_co,IndustrialSupply Co,"Property Tax Accrual - Bradford, Salinas and Kelly",6300,annual,16786.890094978247,2025-03-09
industrialsupply_co,IndustrialSupply Co,Equipment Maintenance - Thompson PLC,6300,quarterly,20652.746082011476,2025-04-23
industrialsupply_co,IndustrialSupply Co,Travel Expense Accrual - Drake-Wolfe,7200,monthly,112504.00221464425,2025-02-24
industrialsupply_co,IndustrialSupply Co,"Software License Accrual - Johnson, Haynes and Meza",6300,monthly,225065.52969878478,2025-01-25
industrialsupply_co,IndustrialSupply Co,"Software License Accrual - Thomas, Vaughan and Copeland",6300,monthly,72571.62996641116,2025-03-23
industrialsupply_co,IndustrialSupply Co,Travel Expense Accrual - Weaver-Thompson,7200,monthly,183959.35341621775,2025-01-03
industrialsupply_co,IndustrialSupply Co,Interest Expense Accrual - Davis and Sons,9500,monthly,39653.57659699076,2025-12-27
industrialsupply_co,IndustrialSupply Co,"Equipment Maintenance - Robinson, Fox and Smith",6300,quarterly,232985.17116884937,2025-12-03
industrialsupply_co,IndustrialSupply Co,"Marketing Campaign Accrual - Harris, Anderson and Love",7000,quarterly,97622.97581306109,2025-02-13
industrialsupply_co,IndustrialSupply Co,Commission Accrual - Brown-Hernandez,6000,monthly,246638.0569012462,2025-11-14
industrialsupply_co,IndustrialSupply Co,"Marketing Campaign Accrual - Stark, Schroeder and Mathis",7000,quarterly,38592.24766805923,2025-06-19
industrialsupply_co,IndustrialSupply Co,Commission Accrual - Yu-Brooks,6000,monthly,131284.9663836022,2025-05-07
industrialsupply_co,IndustrialSupply Co,"Audit Fees Accrual - Foster, Garcia and Turner",6500,annual,59527.06897961338,2025-02-23
industrialsupply_co,IndustrialSupply Co,Property Tax Accrual - Daugherty Ltd,6300,annual,127271.2440148102,2025-06-01
industrialsupply_co,IndustrialSupply Co,Freight/Shipping Accrual - Conner-Yu,5200,monthly,195136.6064255384,2025-07-17
industrialsupply_co,IndustrialSupply Co,"Property Tax Accrual - Stewart, Mann and Hoffman",6300,annual,44990.47041699622,2025-03-07
industrialsupply_co,IndustrialSupply Co,"Travel Expense Accrual - Buchanan, Walker and Chapman",7200,monthly,81676.79501081526,2025-02-05
industrialsupply_co,IndustrialSupply Co,Travel Expense Accrual - Gray Ltd,7200,monthly,205855.96155944167,2025-01-04
industrialsupply_co,IndustrialSupply Co,"Consulting Fees Accrual - Phillips, Thompson and Smith",6500,monthly,212551.0632719052,2025-04-20
industrialsupply_co,IndustrialSupply Co,"Legal Fees Accrual - Fry, Myers and Gamble",6500,monthly,219667.18611422915,2025-04-18
industrialsupply_co,IndustrialSupply Co,"Contractor Fees Accrual - Johnson, Guzman and Mccall",6500,monthly,134051.74102433582,2025-09-05
industrialsupply_co,IndustrialSupply Co,"Audit Fees Accrual - Walker, Cunningham and Zuniga",6500,annual,49126.002766037906,2025-04-03
industrialsupply_co,IndustrialSupply Co,Commission Accrual - Rivera Inc,6000,monthly,158485.28905391553,2025-12-11
industrialsupply_co,IndustrialSupply Co,Interest Expense Accrual - Reed LLC,9500,monthly,199967.89579131186,2025-03-07
industrialsupply_co,IndustrialSupply Co,Travel Expense Accrual - Fields Inc,7200,monthly,176401.54598264737,2025-10-07
industrialsupply_co,IndustrialSupply Co,"Marketing Campaign Accrual - Santiago, Daniel and Rogers",7000,quarterly,142490.36012321626,2025-04-17
industrialsupply_co,IndustrialSupply Co,Freight/Shipping Accrual - Baker and Sons,5200,monthly,170071.77330581512,2025-01-17
industrialsupply_co,IndustrialSupply Co,"Legal Fees Accrual - Jones, Scott and Rodriguez",6500,monthly,164417.06954505603,2025-02-25
industrialsupply_co,IndustrialSupply Co,Commission Accrual - Williams Group,6000,monthly,141631.18754824533,2025-03-09
industrialsupply_co,IndustrialSupply Co,"Software License Accrual - Barnes, Jackson and Gutierrez",6300,monthly,178081.30187446982,2025-03-05
industrialsupply_co,IndustrialSupply Co,Equipment Maintenance - Bell-Bennett,6300,quarterly,49755.75329160557,2025-06-12
industrialsupply_co,IndustrialSupply Co,Equipment Maintenance - Kramer-Lane,6300,quarterly,234550.06141149002,2025-05-15
industrialsupply_co,IndustrialSupply Co,"Legal Fees Accrual - Perez, Hayes and Lloyd",6500,monthly,54704.311515719986,2025-05-25
industrialsupply_co,IndustrialSupply Co,Contractor Fees Accrual - Phillips LLC,6500,monthly,106023.34903904841,2025-02-09
industrialsupply_co,IndustrialSupply Co,Consulting Fees Accrual - Lynn-Jones,6500,monthly,77328.91909186596,2025-04-23
industrialsupply_co,IndustrialSupply Co,Freight/Shipping Accrual - Barron and Sons,5200,monthly,99190.86629156134,2025-05-27
industrialsupply_co,IndustrialSupply Co,"Warranty Provision - Jones, Mcmahon and Spence",5200,annual,230562.06981299559,2025-07-14
industrialsupply_co,IndustrialSupply Co,Equipment Maintenance - Wheeler-Austin,6300,quarterly,87944.5417757556,2025-09-02
industrialsupply_co,IndustrialSupply Co,Interest Expense Accrual - Bush-Reynolds,9500,monthly,172368.38297114242,2025-10-11
industrialsupply_co,IndustrialSupply Co,"Freight/Shipping Accrual - Martin, Preston and Moore",5200,monthly,161115.34631092352,2025-05-22
industrialsupply_co,IndustrialSupply Co,Interest Expense Accrual - Rivera and Sons,9500,monthly,161114.75722125077,2025-09-19
industrialsupply_co,IndustrialSupply Co,Equipment Maintenance - Terry-Bowen,6300,quarterly,74971.52957069964,2025-08-16
industrialsupply_co,IndustrialSupply Co,"Audit Fees Accrual - Fernandez, Guerrero and Evans",6500,annual,96019.46686599376,2025-09-05
industrialsupply_co,IndustrialSupply Co,Audit Fees Accrual - Williams PLC,6500,annual,131530.92622072648,2025-02-13
industrialsupply_co,IndustrialSupply Co,"Server Hosting Accrual - Larsen, Hernandez and Ward",6300,monthly,72048.10882052715,2025-09-23
industrialsupply_co,IndustrialSupply Co,Commission Accrual - Miller-Colon,6000,monthly,200820.3080285988,2025-06-07
industrialsupply_co,IndustrialSupply Co,"Equipment Maintenance - Greene, Gonzalez and Johnson",6300,quarterly,129659.37853258252,2025-02-01
industrialsupply_co,IndustrialSupply Co,Warranty Provision - Little Inc,5200,annual,221814.03803576165,2025-12-09
industrialsupply_co,IndustrialSupply Co,Consulting Fees Accrual - Anthony-Parker,6500,monthly,146888.20005486032,2025-11-03
industrialsupply_co,IndustrialSupply Co,Legal Fees Accrual - Ruiz-Jacobson,6500,monthly,84258.02145111057,2025-09-09
industrialsupply_co,IndustrialSupply Co,Server Hosting Accrual - Davis-Stephens,6300,monthly,78870.59938853116,2025-01-10
industrialsupply_co,IndustrialSupply Co,Software License Accrual - Watson Group,6300,monthly,43355.284126923674,2025-05-05
industrialsupply_co,IndustrialSupply Co,Software License Accrual - Lopez-Williams,6300,monthly,24659.369244800095,2025-08-25
industrialsupply_co,IndustrialSupply Co,Commission Accrual - Marshall-Perez,6000,monthly,232512.98156756334,2025-10-17
industrialsupply_co,IndustrialSupply Co,Server Hosting Accrual - Elliott-Hernandez,6300,monthly,230859.81963213944,2025-06-10
industrialsupply_co,IndustrialSupply Co,"Software License Accrual - Contreras, Miller and Cooper",6300,monthly,137708.11688334736,2025-01-03
industrialsupply_co,IndustrialSupply Co,"Warranty Provision - Gutierrez, Avila and Perez",5200,annual,91744.6201852488,2025-09-12
industrialsupply_co,IndustrialSupply Co,Legal Fees Accrual - Randall PLC,6500,monthly,138148.23629225243,2025-06-09
industrialsupply_co,IndustrialSupply Co,Legal Fees Accrual - Sheppard-Mcdaniel,6500,monthly,224028.68198641064,2025-01-02
industrialsupply_co,IndustrialSupply Co,Consulting Fees Accrual - Armstrong-Young,6500,monthly,67201.65420950371,2025-05-10
industrialsupply_co,IndustrialSupply Co,Software License Accrual - Miller-Orr,6300,monthly,13532.247154307935,2025-02-09
industrialsupply_co,IndustrialSupply Co,"Equipment Maintenance - Johnson, Duncan and Black",6300,quarterly,109326.96527222049,2025-09-27
industrialsupply_co,IndustrialSupply Co,"Travel Expense Accrual - Byrd, Oliver and Martinez",7200,monthly,161619.3022138832,2025-02-27
industrialsupply_co,IndustrialSupply Co,Software License Accrual - Thompson-Joyce,6300,monthly,35308.88944363232,2025-12-08
industrialsupply_co,IndustrialSupply Co,Software License Accrual - Stokes and Sons,6300,monthly,120907.18237184254,2025-04-23
industrialsupply_co,IndustrialSupply Co,Software License Accrual - Henderson Ltd,6300,monthly,89648.37372917795,2025-12-14
industrialsupply_co,IndustrialSupply Co,Consulting Fees Accrual - Harris-Carson,6500,monthly,13911.004570234063,2025-07-19
industrialsupply_co,IndustrialSupply Co,Software License Accrual - Flowers LLC,6300,monthly,81722.67889591327,2025-11-09
industrialsupply_co,IndustrialSupply Co,Commission Accrual - Bartlett-Sloan,6000,monthly,146800.06439324343,2025-07-09
industrialsupply_co,IndustrialSupply Co,Server Hosting Accrual - Miller PLC,6300,monthly,65539.26922454075,2025-06-24
